month,P1_base,P1_scale_base,P2_base,P2_scale_base,P3_base,Benchmark_base,P3_scale_base,Benchmark_scale_base,Risk_free,P1_stress,P1_scale_stress,P2_stress,P2_scale_stress,P3_stress,Benchmark_stress,P3_scale_stress,Benchmark_scale_stress,P1_base_proportional_drag_sensitivity,P2_base_proportional_drag_sensitivity,P3_base_proportional_drag_sensitivity,P1_stress_proportional_drag_sensitivity,P2_stress_proportional_drag_sensitivity,P3_stress_proportional_drag_sensitivity,P3_base_actual_inner_scale_financing_sensitivity,P3_stress_actual_inner_scale_financing_sensitivity
1994-09,0.022290561853,0.971491003724,0.00193333333333,1.5,,,,,,0.0214572285196,0.971491003724,0.0011,1.5,,,,,0.0223143193499,0.0011,,0.0215047435134,-0.00015,,,
1994-10,0.00503358179938,0.971584530851,0.00439895833333,1.5,,,,,,0.00420024846604,0.971584530851,0.003565625,1.5,,,,,0.005057261357,0.003565625,,0.00424760758129,0.002315625,,,
1994-11,0.0130501766463,0.971537915364,0.00588958333333,1.5,,,,,,0.012216843313,0.971537915364,0.00505625,1.5,,,,,0.0130738950502,0.00505625,,0.0122642801207,0.00380625,,,
1994-12,0.0154238603905,0.976879749969,0.00902083333333,1.5,,,,,,0.0145905270571,0.976879749969,0.0081875,1.5,,,,,0.0154431272655,0.0081875,,0.0146290608072,0.0069375,,,
1995-01,0.00392707529419,1.00069972074,0.00698645833333,1.5,,,,,,0.00309374196085,1.00069972074,0.006153125,1.5,,,,,0.00392649219357,0.006153125,,0.00309257575963,0.004903125,,,
1995-02,-0.0105838154862,1.00845740051,-0.0118947916667,1.5,,,,,,-0.0114171488196,1.00845740051,-0.012728125,1.5,,,,,-0.01059086332,-0.012728125,,-0.0114312444871,-0.013978125,,,
1995-03,0.0539084390825,1.0025600242,-0.00134791666667,1.5,,,,,,0.0530751057491,1.0025600242,-0.00218125,1.5,,,,,0.053906305729,-0.00218125,,0.0530708390421,-0.00343125,,,
1995-04,-0.0194297250182,0.98585143649,0.0113645833333,1.5,,,,,,-0.0202630583516,0.98585143649,0.01053125,1.5,,,,,-0.0194179345486,0.01053125,,-0.0202394774124,0.00928125,,,
1995-05,0.0124848909216,0.969323534116,-0.00859479166667,1.5,,,,,,0.0116515575883,0.969323534116,-0.009428125,1.5,,,,,0.0125104546432,-0.009428125,,0.0117026850314,-0.010678125,,,
1995-06,0.00798202424322,0.969437463873,0.00324583333333,1.5,,,,,,0.00714869090988,0.969437463873,0.0024125,1.5,,,,,0.00800749302332,0.0024125,,0.00719962847009,0.0011625,,,
1995-07,-0.01809527176,0.970490420811,-0.0125322916667,1.5,,,,,,-0.0189286050933,0.970490420811,-0.013365625,1.5,,,,,-0.018070680444,-0.013365625,,-0.0188794224614,-0.014615625,,,
1995-08,-0.0178219399879,0.971349231526,-0.000682291666667,1.5,,,,,,-0.0186552733213,0.971349231526,-0.001515625,1.5,,,,,-0.0177980643476,-0.001515625,,-0.0186075220405,-0.002765625,,,
1995-09,0.0461333451987,0.981145067701,0.00853333333333,1.5,,,,,,0.0453000118654,0.981145067701,0.0077,1.5,,,,,0.0461490576423,0.0077,,0.0453314367525,0.00645,,,
1995-10,0.0163058257364,0.966171027974,0.00451145833333,1.5,,,,,,0.015472492403,0.966171027974,0.003678125,1.5,,,,,0.0163340165464,0.003678125,,0.0155288740231,0.002428125,,,
1995-11,0.0341260914463,0.965787059777,0.00399583333333,1.5,,,,,,0.033292758113,0.965787059777,0.0031625,1.5,,,,,0.0341546022298,0.0031625,,0.03334977968,0.0019125,,,
1995-12,0.0210401413007,0.957387680593,-0.00474166666667,1.5,,,,,,0.0202068079674,0.957387680593,-0.005575,1.5,,,,,0.0210756515669,-0.005575,,0.0202778284997,-0.006825,,,
1996-01,-0.0274930480091,0.955116724531,-0.00249166666667,1.5,,,,,,-0.0283263813425,0.955116724531,-0.003325,1.5,,,,,-0.0274556452796,-0.003325,,-0.0282515758834,-0.004575,,,
1996-02,-0.025056836972,0.937826440427,-0.00118854166667,1.5,,,,,,-0.0258901703053,0.937826440427,-0.002021875,1.5,,,,,-0.0250050256723,-0.002021875,,-0.025786547706,-0.003271875,,,
1996-03,0.0293537862025,0.937101120835,0.00313333333333,1.5,,,,,,0.0285204528691,0.937101120835,0.0023,1.5,,,,,0.0294062019351,0.0023,,0.0286252843344,0.00105,,,
1996-04,0.0469331564125,0.933240551018,-0.00263229166667,1.5,,,,,,0.0460998230791,0.933240551018,-0.003465625,1.5,,,,,0.0469887892866,-0.003465625,,0.0462110888274,-0.004715625,,,
1996-05,0.000463333455262,0.919403396069,0.00348958333333,1.5,,,,,,-0.000369999878071,0.919403396069,0.00265625,1.5,,,,,0.000530497291871,0.00265625,,-0.000235672204853,0.00140625,,,
1996-06,0.014573481201,0.925757886455,0.00956458333333,1.5,,,,,,0.0137401478677,0.925757886455,0.00873125,1.5,,,,,0.014635349629,0.00873125,,0.0138638847236,0.00748125,,,
1996-07,-0.0548649818848,0.92508319248,0.00815833333333,1.5,,,,,,-0.0556983152182,0.92508319248,0.007325,1.5,,,,,-0.0548025512119,0.007325,,-0.0555734538723,0.006075,,,
1996-08,0.0413390262095,0.877849406832,-0.00122604166667,1.5,,,,,,0.0405056928762,0.877849406832,-0.002059375,1.5,,,,,0.0414408183705,-0.002059375,,0.0407092771982,-0.003309375,,,
1996-09,0.0754373055889,0.894152639173,0.00542083333333,1.5,,,,,,0.0746039722556,0.894152639173,0.0045875,1.5,,,,,0.0755255117229,0.0045875,,0.0747803845236,0.0033375,,,
1996-10,0.0185974581707,0.840170150401,0.0166802083333,1.5,,,,,,0.0177641248374,0.840170150401,0.015846875,1.5,,,,,0.0187306497121,0.015846875,,0.0180305079201,0.014596875,,,
1996-11,0.0646063226389,0.860084018614,0.0100145833333,1.5,0.0942814269752,0.070075,1.12272337327,1.5,0.0041,0.0637729893055,0.860084018614,0.00918125,1.5,0.0917890157309,0.06945,1.12272337327,1.5,0.06472291929,0.00918125,0.0938756616722,0.0640061826079,0.00793125,0.091211640625,0.0940287552602,0.0912836723009
1996-12,0.023966672287,0.815567255519,0.00941458333333,1.5,0.00187555476214,-0.022575,1.13252314741,1.5,0.0046,0.0231333389536,0.815567255519,0.00858125,1.5,-0.000649522395886,-0.0232,1.13252314741,1.5,0.0241203662407,0.00858125,0.00149059086134,0.0234407268611,0.00733125,-0.00118370246507,0.00165218774874,-0.00109625642268
